..
  stopped.
  Welcome to Logo
project "microPop
  Start Project:  microPop     Fri May  8 11:43:24 PDT 2015   unix time:  1431110604241
  Opening Project  microPop
.microPop
  starting microPop
  57.33223322332233 0.6632234432234432 2789
  57.33223322332233 0.66 2807
  57.165016501650165 0.6648351648351648 2825
  57.165016501650165 0.66 2844
  56.579757975797584 0.66 2862
  56.579757975797584 0.6575824175824175 2880
  56.579757975797584 0.6583882783882784 2899
  56.579757975797584 0.66 2917
  56.245324532453246 0.6551648351648351 2935
  56.245324532453246 0.6575824175824175 2954
  56.07810781078108 0.6575824175824175 2972
  55.994499449944996 0.6471062271062271 2990
  55.994499449944996 0.6503296703296704 3009
  55.910891089108915 0.6551648351648351 3027
  55.660066006600665 0.6543589743589744 3045
  55.660066006600665 0.6503296703296704 3064
  55.40924092409241 0.6543589743589744 3082
  55.32563256325633 0.6503296703296704 3100
  55.24202420242025 0.6503296703296704 3119
  54.57315731573158 0.6438827838827839 3137
  54.57315731573158 0.6438827838827839 3155
  54.57315731573158 0.6438827838827839 3174
  54.57315731573158 0.6438827838827839 3192
  54.57315731573158 0.6438827838827839 3210
  54.57315731573158 0.6438827838827839 3229
  54.57315731573158 0.6438827838827839 3247
  54.32233223322332 0.6438827838827839 3265
  53.90429042904291 0.6422710622710622 3284
  53.90429042904291 0.6438827838827839 3302
  53.90429042904291 0.6438827838827839 3320
  53.90429042904291 0.6390476190476191 3339
  53.73707370737074 0.6390476190476191 3357
  53.56985698569857 0.6342124542124542 3375
  53.56985698569857 0.6390476190476191 3394
  53.4026402640264 0.6390476190476191 3412
  53.23542354235424 0.6390476190476191 3430
  53.23542354235424 0.630989010989011 3449
  53.23542354235424 0.630989010989011 3467
  53.15181518151815 0.630989010989011 3485
  52.984598459845984 0.6342124542124542 3504
  52.984598459845984 0.630989010989011 3522
  52.65016501650165 0.6293772893772894 3540
  52.65016501650165 0.6285714285714286 3559
  52.56655665566557 0.630989010989011 3577
  52.482948294829484 0.630989010989011 3596
  52.232123212321234 0.6245421245421245 3614
  52.232123212321234 0.6285714285714286 3632
  52.064906490649065 0.6245421245421245 3651
  52.064906490649065 0.6342124542124542 3669
  51.981298129812984 0.6213186813186813 3687
  51.897689768976896 0.6285714285714286 3706
  51.897689768976896 0.6245421245421245 3724
  51.646864686468646 0.6229304029304029 3742
  51.22882288228823 0.6229304029304029 3761
  51.22882288228823 0.6189010989010989 3779
  51.22882288228823 0.6189010989010989 3797
  51.22882288228823 0.6229304029304029 3815
  51.22882288228823 0.6197069597069597 3834
  50.55995599559956 0.6197069597069597 3852
  50.55995599559956 0.6197069597069597 3870
  50.55995599559956 0.6197069597069597 3889
  50.55995599559956 0.6189010989010989 3907
  50.55995599559956 0.6189010989010989 3925
  50.55995599559956 0.6213186813186813 3944
  50.55995599559956 0.6189010989010989 3962
  50.30913091309131 0.6124542124542125 3980
  50.30913091309131 0.6189010989010989 3999
  50.30913091309131 0.6189010989010989 4017
  49.97469746974698 0.6132600732600733 4035
  49.97469746974698 0.6084249084249084 4054
  49.97469746974698 0.6116483516483516 4072
  49.72387238723873 0.6156776556776556 4090
  49.72387238723873 0.6116483516483516 4109
  49.22222222222222 0.6116483516483516 4127
  49.22222222222222 0.6084249084249084 4145
  49.22222222222222 0.606007326007326 4164
  49.22222222222222 0.6116483516483516 4182
  49.22222222222222 0.6245421245421245 4200
  49.22222222222222 0.6390476190476191 4219
  49.22222222222222 0.6543589743589744 4237
  48.97139713971397 0.6503296703296704 4255
  48.97139713971397 0.6583882783882784 4274
  48.55335533553355 0.664029304029304 4292
  48.55335533553355 0.6583882783882784 4310
  48.55335533553355 0.66 4328
  48.55335533553355 0.66 4347
  48.38613861386139 0.66 4365
  48.38613861386139 0.6672527472527473 4383
  48.21892189218922 0.6672527472527473 4402
  48.05170517051705 0.664029304029304 4420
  48.05170517051705 0.6648351648351648 4438
  47.884488448844884 0.7413919413919414 4457
  47.884488448844884 0.7389743589743589 4475
  47.884488448844884 0.7438095238095238 4493
  47.884488448844884 0.7446153846153846 4512
  47.633663366336634 0.7446153846153846 4530
  47.633663366336634 0.7405860805860806 4548
  47.382838283828384 0.7470329670329671 4567
  47.382838283828384 0.7438095238095238 4585
  47.2992299229923 0.7405860805860806 4603
  47.215621562156215 0.7454212454212454 4622
  47.215621562156215 0.7446153846153846 4640
  47.215621562156215 0.7454212454212454 4659
  46.881188118811885 0.7413919413919414 4677
  46.881188118811885 0.7470329670329671 4695
  46.713971397139716 0.7470329670329671 4714
  46.713971397139716 0.7534798534798535 4732
  46.630363036303635 0.7470329670329671 4750
  46.630363036303635 0.7470329670329671 4769
  46.630363036303635 0.7470329670329671 4787
  46.54675467546755 0.7575091575091575 4805
  46.2959295929593 0.7534798534798535 4824
  45.87788778877888 0.7534798534798535 4842
  45.87788778877888 0.7534798534798535 4860
  45.87788778877888 0.75992673992674 4879
  45.87788778877888 0.7615384615384615 4897
  45.87788778877888 0.7663736263736264 4915
  45.87788778877888 0.7663736263736264 4934
  45.87788778877888 0.7704029304029304 4952
  45.54345434543455 0.7671794871794871 4970
  45.54345434543455 0.767985347985348 4989
  45.37623762376238 0.7728205128205128 5007
  45.37623762376238 0.7744322344322344 5025
  45.37623762376238 0.7792673992673993 5044
  45.2926292629263 0.776043956043956 5062
  45.2926292629263 0.776043956043956 5080
  45.2926292629263 0.7792673992673993 5099
  45.20902090209021 0.7857142857142857 5117
  45.20902090209021 0.7857142857142857 5135
  44.95819581958196 0.7857142857142857 5154
  44.95819581958196 0.7857142857142857 5172
  44.95819581958196 0.7857142857142857 5190
  44.70737073707371 0.7857142857142857 5208
  44.62376237623763 0.7857142857142857 5227
  44.62376237623763 0.9339926739926739 5245
  44.62376237623763 0.9404395604395605 5263
  44.54015401540154 0.9533333333333334 5282
  44.54015401540154 0.9509157509157509 5300
  44.37293729372937 0.9533333333333334 5318
  43.87128712871287 0.9533333333333334 5337
  43.87128712871287 0.9678388278388278 5355
  43.87128712871287 0.9734798534798534 5373
  43.87128712871287 0.9734798534798534 5392
  43.87128712871287 0.9823443223443223 5410
  43.87128712871287 0.9823443223443223 5428
  43.87128712871287 0.9855677655677656 5447
  43.87128712871287 0.992014652014652 5465
  43.87128712871287 0.9984615384615385 5483
  43.78767876787679 1.0113553113553113 5502
  43.62046204620462 1.0113553113553113 5520
  43.2024202420242 1.133846153846154 5538
  43.2024202420242 1.0927472527472528 5556
  43.2024202420242 1.070989010989011 5575
  43.2024202420242 1.050842490842491 5593
  43.2024202420242 1.0347252747252746 5612
  43.2024202420242 1.0258608058608059 5630
  43.2024202420242 1.0194139194139193 5648
  43.035203520352034 1.0113553113553113 5667
  42.86798679867987 1.008131868131868 5685
  42.533553355335535 1.0065201465201465 5703
  42.533553355335535 0.9992673992673993 5721
  42.533553355335535 1.008131868131868 5740
  42.533553355335535 1.0065201465201465 5758
  42.533553355335535 0.992014652014652 5777
  42.533553355335535 1.0024908424908425 5795
  42.533553355335535 1.008131868131868 5813
  42.533553355335535 0.9992673992673993 5832
  42.533553355335535 1.0113553113553113 5850
  42.533553355335535 1.0113553113553113 5868
  42.282728272827285 1.0113553113553113 5887
  42.282728272827285 1.0113553113553113 5905
  42.031903190319035 1.0194139194139193 5923
  41.94829482948295 1.0282783882783884 5942
  41.94829482948295 1.0306959706959706 5960
  41.94829482948295 1.0371428571428571 5978
  41.864686468646866 1.0371428571428571 5997
  41.864686468646866 1.0435897435897437 6015
  41.53025302530253 1.050842490842491 6033
  41.53025302530253 1.05003663003663 6051
  41.53025302530253 1.062930402930403 6070
  41.363036303630366 1.0701831501831502 6088
  41.363036303630366 1.0701831501831502 6106
  41.27942794279428 1.0774358974358975 6125
  41.27942794279428 1.0798534798534798 6143
  41.27942794279428 1.095164835164835 6161
  41.27942794279428 1.095164835164835 6180
  41.27942794279428 1.095164835164835 6198
  41.1958195819582 1.1112820512820514 6216
  40.94499449944995 1.112893772893773 6235
  40.94499449944995 1.1145054945054944 6253
  40.52695269526953 1.1273992673992674 6271
  40.52695269526953 1.1354578754578755 6290
  40.52695269526953 1.1443223443223443 6308
  40.52695269526953 1.1531868131868133 6327
  40.52695269526953 1.1596336996336996 6345
  40.52695269526953 1.166080586080586 6363
  40.52695269526953 1.183003663003663 6382
  40.52695269526953 1.1854212454212454 6400
  39.85808580858086 1.1886446886446886 6418
  39.85808580858086 1.195897435897436 6437
  39.85808580858086 1.2128205128205127 6455
  39.85808580858086 1.2176556776556777 6473
  39.85808580858086 1.224908424908425 6492
  39.85808580858086 1.2418315018315018 6510
  39.85808580858086 1.2474725274725276 6528
  39.85808580858086 1.2498901098901098 6547
  39.85808580858086 1.2627838827838829 6565
  39.85808580858086 1.2627838827838829 6583
  39.85808580858086 1.278901098901099 6602
  39.77447744774478 1.2885714285714285 6620
  39.60726072607261 1.2885714285714285 6638
  39.60726072607261 1.3014652014652015 6657
  39.60726072607261 1.3272527472527473 6675
  39.60726072607261 1.332087912087912 6694
  39.35643564356436 1.3417582417582417 6712
  39.27282728272827 1.353040293040293 6730
  39.35643564356436 1.353040293040293 6749
  39.27282728272827 1.3635164835164835 6767
  39.18921892189219 1.3828571428571428 6785
  39.02200220022002 1.3917216117216118 6804
  38.938393839383934 1.398168498168498 6822
  38.52035203520352 1.4078388278388279 6840
  38.52035203520352 1.4118681318681319 6859
  38.52035203520352 1.440879120879121 6877
  38.52035203520352 1.4561904761904763 6895
  38.52035203520352 1.4634432234432235 6914
  38.52035203520352 1.4755311355311356 6932
  38.52035203520352 1.4924542124542124 6950
  38.52035203520352 1.4964835164835164 6969
  38.52035203520352 1.515018315018315 6987
  38.52035203520352 1.527106227106227 7005
  38.52035203520352 1.54 7024
  38.52035203520352 1.5528937728937728 7042
  38.26952695269527 1.5657875457875459 7060
  38.26952695269527 1.5698168498168499 7078
  38.26952695269527 1.585934065934066 7097
  37.851485148514854 1.5996336996336997 7115
  37.851485148514854 1.6504029304029304 7134
  37.851485148514854 1.6504029304029304 7152
  37.851485148514854 1.6084981684981685 7170
  37.851485148514854 1.606080586080586 7189
  37.851485148514854 1.6504029304029304 7207
  37.851485148514854 1.6504029304029304 7225
  37.851485148514854 1.6697435897435897 7244
  37.684268426842685 1.6753846153846155 7262
  37.684268426842685 1.693113553113553 7280
  37.684268426842685 1.6504029304029304 7299
  37.182618261826185 1.7245421245421246 7317
  37.182618261826185 1.7277655677655677 7335
  37.182618261826185 1.7632234432234433 7354
  37.182618261826185 1.743882783882784 7372
  37.182618261826185 1.7664468864468865 7390
  37.182618261826185 1.793040293040293 7409
  37.182618261826185 1.7672527472527473 7427
  37.182618261826185 1.7736996336996338 7445
  37.182618261826185 1.7785347985347986 7464
  37.182618261826185 1.8317216117216117 7482
  37.182618261826185 1.847032967032967 7500
  37.182618261826185 1.8534798534798536 7519
  36.931793179317935 1.805934065934066 7537
  36.931793179317935 1.8663736263736264 7555
  36.931793179317935 1.8188278388278387 7574
  36.68096809680968 1.8832967032967034 7592
  36.68096809680968 1.8575091575091576 7610
  36.931793179317935 1.8978021978021977 7629
  36.5973597359736 1.9082783882783882 7647
  36.5973597359736 1.913919413919414 7665
  36.5973597359736 1.9082783882783882 7684
  36.5973597359736 1.9235897435897436 7702
  36.51375137513752 1.9437362637362636 7720
  36.51375137513752 1.9477655677655679 7739
  36.17931793179318 1.9526007326007326 7757
  36.17931793179318 1.9654945054945054 7775
  36.17931793179318 1.909084249084249 7794
  36.17931793179318 1.9864468864468865 7812
  36.01210121012102 1.9695238095238095 7830
  36.01210121012102 1.9993406593406593 7849
  36.01210121012102 2.0114285714285716 7867
  36.01210121012102 2.0154578754578756 7885
  35.92849284928493 2.013846153846154 7904
  35.92849284928493 2.0307692307692307 7922
  35.92849284928493 2.037216117216117 7940
  35.92849284928493 2.0396336996336997 7959
  35.84488448844884 2.054139194139194 7977
  35.92849284928493 2.0597802197802197 7995
  35.84488448844884 1.9832234432234432 8014
  35.5940594059406 2.000952380952381 8032
  35.76127612761276 2.0783150183150183 8050
  35.17601760176018 2.0686446886446888 8069
  35.17601760176018 2.08959706959707 8087
  35.17601760176018 2.0912087912087913 8105
  35.17601760176018 2.0057875457875456 8124
  35.17601760176018 2.0114285714285716 8142
  35.17601760176018 2.0984615384615384 8160
  35.17601760176018 2.1145787545787544 8179
  35.17601760176018 2.1153846153846154 8197
  35.17601760176018 2.1242490842490844 8215
  35.17601760176018 2.033992673992674 8234
  35.17601760176018 2.0597802197802197 8252
  35.17601760176018 2.137142857142857 8270
  34.84158415841584 2.137142857142857 8289
  34.84158415841584 2.137142857142857 8307
  34.84158415841584 2.141172161172161 8325
  34.84158415841584 2.153260073260073 8344
  34.84158415841584 2.153260073260073 8362
  34.84158415841584 2.1282783882783884 8380
  34.67436743674368 2.162930402930403 8398
  34.67436743674368 2.1717948717948716 8417
  34.67436743674368 2.1476190476190475 8435
  34.59075907590759 2.0783150183150183 8453
  34.59075907590759 2.1798534798534797 8472
  34.59075907590759 2.0944322344322344 8490
  34.59075907590759 2.0855677655677654 8508
  34.507150715071504 2.1846886446886447 8527
  34.507150715071504 2.1887179487179487 8545
  34.507150715071504 2.178241758241758 8564
  34.507150715071504 2.1887179487179487 8582
  34.25632563256326 2.1887179487179487 8600
  34.42354235423542 2.1846886446886447 8619
  34.25632563256326 2.0984615384615384 8637
  34.25632563256326 2.1814652014652016 8655
  34.25632563256326 2.1854945054945056 8674
  34.005500550055004 2.1854945054945056 8692
  33.92189218921892 2.0944322344322344 8710
  33.92189218921892 2.1597069597069596 8729
  34.005500550055004 2.191941391941392 8747
  34.005500550055004 2.191941391941392 8765
  33.92189218921892 2.1798534798534797 8784
  33.92189218921892 2.108937728937729 8802
  33.83828382838284 2.1887179487179487 8820
  33.83828382838284 2.191941391941392 8839
  33.83828382838284 2.191941391941392 8857
  33.83828382838284 2.191941391941392 8875
  33.169416941694166 2.1846886446886447 8894
  33.169416941694166 2.178241758241758 8912
  33.169416941694166 2.1798534798534797 8930
  33.169416941694166 2.1685714285714286 8949
  33.169416941694166 2.1717948717948716 8967
  33.169416941694166 2.1854945054945056 8985
  33.169416941694166 2.191941391941392 9003
  33.169416941694166 2.1854945054945056 9022
  33.169416941694166 2.166153846153846 9040
  33.169416941694166 2.1887179487179487 9058
  33.169416941694166 1.7736996336996338 9077
  33.169416941694166 2.1556776556776556 9095
  33.169416941694166 2.2443223443223443 9114
  33.169416941694166 1.6044688644688645 9132
  33.169416941694166 2.137142857142857 9150
  33.169416941694166 2.2531868131868134 9169
  33.169416941694166 1.4835897435897436 9187
  33.169416941694166 1.4038095238095238 9205
  33.169416941694166 2.237875457875458 9224
  33.169416941694166 1.9026373626373627 9242
  33.169416941694166 2.191941391941392 9260
  33.169416941694166 1.5182417582417582 9279
  32.91859185918592 2.2072527472527472 9297
  32.500550055005505 1.5956043956043957 9315
  32.500550055005505 2.2177289377289378 9334
  32.500550055005505 2.2572161172161174 9352
  32.500550055005505 1.4755311355311356 9370
  32.500550055005505 1.54 9389
  32.500550055005505 1.9654945054945054 9407
  32.500550055005505 1.4150915750915751 9425
  32.500550055005505 1.4964835164835164 9444
  32.500550055005505 1.7374358974358974 9462
  32.500550055005505 2.088791208791209 9480
  32.500550055005505 1.398168498168498 9499
  32.500550055005505 2.274945054945055 9517
  32.500550055005505 1.4110622710622711 9535
  32.500550055005505 2.2273992673992673 9554
  32.500550055005505 2.024322344322344 9572
  32.500550055005505 2.1403663003663005 9590
  32.41694169416942 2.2177289377289378 9609
  32.16611661166117 1.3957509157509158 9627
  32.16611661166117 2.295091575091575 9645
  32.16611661166117 1.5222710622710622 9664
  32.16611661166117 1.3965567765567766 9682
  32.16611661166117 2.101684981684982 9700
  31.998899889989 2.2886446886446885 9719
  31.998899889989 2.2846153846153845 9737
  31.831683168316832 1.4078388278388279 9755
  31.998899889989 2.282197802197802 9774
  31.998899889989 2.0686446886446888 9792
  31.831683168316832 1.54 9810
  31.831683168316832 2.2531868131868134 9828
  31.831683168316832 2.0638095238095238 9847
  31.831683168316832 1.4175091575091574 9865
  31.831683168316832 2.1153846153846154 9884
  31.580858085808583 1.3925274725274726 9902
  31.580858085808583 1.7285714285714286 9920
  31.580858085808583 1.8623443223443223 9938
  31.580858085808583 1.4118681318681319 9957
  31.580858085808583 2.2564102564102564 9975
  31.330033003300333 2.088791208791209 9993
  31.580858085808583 2.2402930402930403 10012
  31.330033003300333 2.146007326007326 10030
  31.330033003300333 2.162930402930403 10048
  31.246424642464248 1.4497435897435897 10067
  31.330033003300333 2.237069597069597 10085
  31.246424642464248 2.1854945054945056 10103
  31.162816281628164 2.1282783882783884 10122
  31.246424642464248 2.2056410256410257 10140
  31.246424642464248 1.9727472527472527 10158
  31.162816281628164 1.818021978021978 10177
  31.162816281628164 2.2177289377289378 10195
  31.162816281628164 1.523882783882784 10213
  31.162816281628164 2.2402930402930403 10232
  30.82838283828383 2.1927472527472527 10250
  30.82838283828383 1.398168498168498 10268
  30.82838283828383 2.295897435897436 10287
  30.82838283828383 1.386080586080586 10305
  30.82838283828383 2.2975091575091575 10323
  30.82838283828383 1.386080586080586 10341
  30.82838283828383 2.141172161172161 10360
  30.82838283828383 1.5375824175824175 10378
  30.82838283828383 2.1556776556776556 10396
  30.82838283828383 2.2177289377289378 10415
  30.82838283828383 1.3925274725274726 10433
  30.66116611661166 1.7213186813186814 10451
  30.66116611661166 1.402197802197802 10470
  30.66116611661166 1.6737728937728937 10488
  30.66116611661166 1.3852747252747253 10506
  30.66116611661166 1.6753846153846155 10525
  30.57755775577558 2.0863736263736263 10543
  30.66116611661166 1.818021978021978 10561
  30.57755775577558 1.7785347985347986 10580
  30.57755775577558 1.4835897435897436 10598
  30.57755775577558 1.398168498168498 10616
  30.57755775577558 2.1798534798534797 10635
  30.57755775577558 1.652820512820513 10653
  30.493949394939495 1.4086446886446886 10671
  30.57755775577558 1.402197802197802 10690
  30.493949394939495 1.4046153846153846 10708
  30.493949394939495 2.283003663003663 10726
  30.493949394939495 2.295091575091575 10744
  30.57755775577558 1.56014652014652 10763
  30.243124312431245 2.0468864468864467 10781
  30.243124312431245 2.2273992673992673 10799
  30.243124312431245 2.2177289377289378 10818
  30.243124312431245 1.5496703296703296 10836
  30.243124312431245 1.3796336996336995 10854
  30.243124312431245 1.402197802197802 10873
  29.825082508250826 2.3104029304029305 10891
  29.825082508250826 2.191941391941392 10909
  29.825082508250826 1.8446153846153845 10928
  30.243124312431245 2.274945054945055 10946
  29.825082508250826 1.3925274725274726 10964
  29.825082508250826 2.2604395604395604 10983
  29.825082508250826 2.295091575091575 11001
  29.825082508250826 2.166959706959707 11019
  29.825082508250826 1.9348717948717948 11038
  29.825082508250826 1.5625641025641026 11056
  29.825082508250826 1.4884249084249084 11074
  29.825082508250826 1.8333333333333333 11093
  29.825082508250826 1.398168498168498 11111
  29.825082508250826 1.5593406593406594 11129
  29.825082508250826 1.394945054945055 11148
  29.825082508250826 2.2145054945054947 11166
  29.825082508250826 2.307985347985348 11184
  29.825082508250826 1.6512087912087912 11203
  29.825082508250826 2.295091575091575 11221
  29.156215621562158 2.2975091575091575 11239
  29.825082508250826 2.3087912087912086 11257
  29.825082508250826 2.0638095238095238 11276
  29.825082508250826 1.402197802197802 11294
  29.825082508250826 1.398168498168498 11313
  29.825082508250826 2.278974358974359 11331
  29.156215621562158 2.0509157509157507 11349
  29.825082508250826 1.3804395604395605 11368
  29.825082508250826 2.320879120879121 11386
  29.825082508250826 1.6504029304029304 11404
  29.156215621562158 1.365934065934066 11423
  29.825082508250826 2.307985347985348 11441
  29.825082508250826 2.295091575091575 11459
  29.825082508250826 1.402197802197802 11477
  29.825082508250826 1.6504029304029304 11496
  30.243124312431245 2.2016117216117217 11514
  30.41034103410341 2.2531868131868134 11532
  30.243124312431245 1.398168498168498 11551
  30.243124312431245 1.5053479853479854 11569
  30.493949394939495 1.8244688644688645 11587
  30.57755775577558 1.6544322344322344 11606
  30.66116611661166 2.2693040293040294 11624
  30.66116611661166 2.1637362637362636 11642
  30.82838283828383 1.4126739926739926 11661
  30.82838283828383 2.2435164835164834 11679
  31.07920792079208 1.4118681318681319 11697
  31.246424642464248 2.2886446886446885 11716
  31.246424642464248 2.3305494505494506 11734
  31.330033003300333 2.320879120879121 11752
  31.330033003300333 1.398168498168498 11770
  31.580858085808583 1.4118681318681319 11789
  31.580858085808583 1.701978021978022 11807
  31.580858085808583 1.4150915750915751 11825
  31.831683168316832 1.9985347985347985 11844
  31.831683168316832 2.1024908424908424 11862
  31.831683168316832 2.263663003663004 11880
  31.831683168316832 1.5408058608058608 11899
  31.831683168316832 1.4118681318681319 11917
  31.831683168316832 1.851062271062271 11935
  31.831683168316832 1.4167032967032966 11954
  31.831683168316832 2.327326007326007 11972
  31.831683168316832 1.398168498168498 11990
  31.831683168316832 1.4255677655677657 12009
  31.831683168316832 1.6084981684981685 12027
  31.831683168316832 1.4183150183150184 12045
  31.998899889989 1.4207326007326007 12064
  31.831683168316832 1.8534798534798536 12082
  31.998899889989 1.4835897435897436 12100
  31.998899889989 1.4046153846153846 12118
  31.831683168316832 1.4183150183150184 12137
  31.831683168316832 1.4150915750915751 12155
  31.831683168316832 1.4110622710622711 12173
  31.998899889989 2.0863736263736263 12192
  31.831683168316832 1.427985347985348 12210
